comp_code,comp_name,employee_id,employee_name,date,func_code,func,salary
1,The Pines at Windward,27709,Lawrence Rios,1/1/2022 0:00,102,Gantry Crane Operator,"2231,5"
1,The Pines at Windward,27330,Moises Douglas,1/1/2022 0:00,102,Gantry Crane Operator,"1562,04"
1,The Pines at Windward,11109,Aiden Sandoval,1/1/2022 0:00,223,Machine Operator,"2116,96"
1,The Pines at Windward,28742,Quentin Barrett,1/1/2022 0:00,233,Bricklayer A,1212
1,The Pines at Windward,27669,Jay Hopkins,1/1/2022 0:00,233,Bricklayer A,"1050,4"
1,The Pines at Windward,27582,Tyrese Keller,1/1/2022 0:00,233,Bricklayer A,1212
1,The Pines at Windward,29153,Tristen Guerrero,1/1/2022 0:00,233,Bricklayer A,1212
1,The Pines at Windward,28945,Emanuel Stanley,1/1/2022 0:00,233,Bricklayer A,1212
1,The Pines at Windward,29343,Salvador Bates,1/1/2022 0:00,233,Bricklayer A,1212
1,The Pines at Windward,28187,Terry Alvarado,1/1/2022 0:00,233,Bricklayer A,1212
1,The Pines at Windward,28664,Esteban Ortega,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,25178,Tyson Wade,1/1/2022 0:00,231,Bricklayer B,1212
1,The Pines at Windward,9889,Braxton Estrada,1/1/2022 0:00,231,Bricklayer B,"1053,43"
1,The Pines at Windward,23899,Marvin Contreras,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,29015,Branden Barnett,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,25131,Brody Caldwell,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,23250,Craig Santiago,1/1/2022 0:00,231,Bricklayer B,1212
1,The Pines at Windward,23723,Ismael Lambert,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,23813,Rodney Powers,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,24574,Isiah Chambers,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,23755,Marshall Nunez,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,28946,Maurice Craig,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,23757,Ernesto Leonard,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,25294,Emilio Lowe,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,26078,Brendon Rhodes,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,27060,Eddie Byrd,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,28041,Kody Gregory,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,24781,Malachi Shelton,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,28883,Abel Frazier,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,29001,Keaton Becker,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,30019,Jon Maldonado,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,28219,Shaun Fleming,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,27977,Ezekiel Vega,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,29993,Nikolas Sutton,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,28481,Santiago Cohen,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,25268,Axel Jennings,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,24170,Camden Parks,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,28405,Trevon McDaniel,1/1/2022 0:00,231,Bricklayer B,1212
1,The Pines at Windward,28190,Bobby Watts,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,28022,Conor Barker,1/1/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,28830,Jamal Norris,1/1/2022 0:00,230,Doorman,1212
1,The Pines at Windward,27752,Lukas Vaughn,1/1/2022 0:00,230,Doorman,1212
1,The Pines at Windward,29698,Malcolm Vazquez,1/1/2022 0:00,222,Grout Applicator,1212
1,The Pines at Windward,28054,Zackery Holt,1/1/2022 0:00,222,Grout Applicator,1212
1,The Pines at Windward,29690,Jayson Schwartz,1/1/2022 0:00,222,Grout Applicator,1212
1,The Pines at Windward,28425,Javon Steele,1/1/2022 0:00,120,Locksmith,1859
1,The Pines at Windward,29088,Roger Benson,1/1/2022 0:00,120,Locksmith,1859
1,The Pines at Windward,27304,Reginald Neal,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,28942,Zachariah Dominguez,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29741,Desmond Horton,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,27291,Dean Terry,1/1/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,29861,Larry Williamson,1/1/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,23256,Albert Montgomery,1/1/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,24153,Nickolas Harvey,1/1/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,29145,Tony Oliver,1/1/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,29670,Fabian Howell,1/1/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,29678,Keegan Dean,1/1/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,29665,Danny Hanson,1/1/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,29683,Myles Sims,1/1/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,29407,Damon Burton,1/1/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,30111,Arturo Fuller,1/1/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,30116,Corbin Soto,1/1/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,23182,Deandre McCoy,1/1/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,30324,Ricky Welch,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,28354,Felix Wolfe,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,28609,Johnathon Hale,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29113,Quinton Lyons,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29697,Davis Graves,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,27583,Gerald Haynes,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,27439,Rodrigo Miles,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29871,Demetrius Park,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,28125,Billy Warner,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,27675,Rene Padilla,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29880,Reece Bush,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,27500,Kelvin Thornton,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29080,Leo McCarthy,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,28042,Chris Mann,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29846,Guillermo Zimmerman,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29069,Kevon Erickson,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,30070,Steve Fletcher,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,27294,Frederick McKinney,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,27672,Clay Page,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,28117,Weston Dawson,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29342,Dorian Joseph,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29025,Hugo Marquez,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,30117,Roy Reeves,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29872,Orlando Klein,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29694,Kai Baldwin,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,30181,Khalil Moran,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29739,Graham Love,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29947,Noel Robbins,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29844,Nathanael Ball,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29845,Terrell Cortez,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,27833,Mauricio Bowen,1/1/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,24792,Amir Sharp,1/1/2022 0:00,117,Signaler,1212
1,The Pines at Windward,30441,Nelson Cummings,1/1/2022 0:00,27,Safety Technician,1120
1,The Pines at Windward,29051,Jarod Ramsey,1/1/2022 0:00,10,Watchman,1212
1,The Pines at Windward,28119,Kade Hardy,1/1/2022 0:00,10,Watchman,1212
1,The Pines at Windward,29776,Kristian Swanson,1/1/2022 0:00,10,Watchman,1212
1,The Greens at Fairway Hills,24358,Garret Barber,1/1/2022 0:00,44,Construction Manager,"2528,49"
1,The Greens at Fairway Hills,29182,Rodolfo Acosta,1/1/2022 0:00,13,Engineering Assistant,"3266,67"
1,The Greens at Fairway Hills,30027,Dane Chandler,1/1/2022 0:00,3,Carpenter,1212
1,The Greens at Fairway Hills,21643,Felipe Blair,1/1/2022 0:00,232,Carpenter B,"1053,43"
1,The Greens at Fairway Hills,23173,Todd Daniel,1/1/2022 0:00,232,Carpenter B,1859
1,The Greens at Fairway Hills,21650,Mateo Dennis,1/1/2022 0:00,96,Construction Foreman,"3831,08"
1,The Greens at Fairway Hills,26091,Jaylon Oconnor,1/1/2022 0:00,6,Concrete Mixer Operator,1212
1,The Greens at Fairway Hills,27512,Ezra Quinn,1/1/2022 0:00,231,Bricklayer B,"1053,43"
1,The Greens at Fairway Hills,28534,Kenny Gross,1/1/2022 0:00,231,Bricklayer B,1859
1,The Greens at Fairway Hills,25763,Ross Fitzgerald,1/1/2022 0:00,230,Doorman,1212
1,The Greens at Fairway Hills,23753,Francis Doyle,1/1/2022 0:00,230,Doorman,1212
1,The Greens at Fairway Hills,28243,Tate McLaughlin,1/1/2022 0:00,7,General Services Assistant,1212
1,The Greens at Fairway Hills,23685,Reid Rojas,1/1/2022 0:00,7,General Services Assistant,1212
1,The Greens at Fairway Hills,27753,Warren Rodgers,1/1/2022 0:00,7,General Services Assistant,1212
1,The Greens at Fairway Hills,28859,Randall Singh,1/1/2022 0:00,7,General Services Assistant,1212
1,The Crossings at Falcon Point,29418,Bennett Yang,1/1/2022 0:00,12,Storekeeper,1870
1,The Crossings at Falcon Point,28809,Jermaine Figueroa,1/1/2022 0:00,12,Storekeeper,1870
1,The Crossings at Falcon Point,27418,Triston Harmon,1/1/2022 0:00,5,Iron Worker B,1870
1,The Crossings at Falcon Point,27927,Jaquan Newton,1/1/2022 0:00,5,Iron Worker B,1870
1,The Crossings at Falcon Point,29767,Duncan Paul,1/1/2022 0:00,5,Iron Worker B,1870
1,The Crossings at Falcon Point,28446,Franklin Manning,1/1/2022 0:00,5,Iron Worker B,1870
1,The Crossings at Falcon Point,28443,Reed Garner,1/1/2022 0:00,5,Iron Worker B,1870
1,The Crossings at Falcon Point,28651,Charlie McGee,1/1/2022 0:00,5,Iron Worker B,1870
1,The Crossings at Falcon Point,22406,Blaine Reese,1/1/2022 0:00,5,Iron Worker B,1870
1,The Crossings at Falcon Point,28095,Braeden Francis,1/1/2022 0:00,5,Iron Worker B,1870
1,The Crossings at Falcon Point,28464,Holden Burgess,1/1/2022 0:00,5,Iron Worker B,1870
1,The Crossings at Falcon Point,28129,Ahmad Adkins,1/1/2022 0:00,13,Engineering Assistant,3000
1,The Crossings at Falcon Point,30178,Alvin Curry,1/1/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,28143,Issac Brady,1/1/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,28040,Moses Christensen,1/1/2022 0:00,3,Carpenter,"1266,77"
1,The Crossings at Falcon Point,28136,Kendrick Potter,1/1/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,27955,Sam Walton,1/1/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,28460,Sawyer Goodwin,1/1/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,28352,Solomon Mullins,1/1/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,27245,Cedric Molina,1/1/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,28334,Mohammad Webster,1/1/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,27926,Jordon Fischer,1/1/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,28817,Beau Campos,1/1/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,28444,Elliot Avila,1/1/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,28303,Lee Sherman,1/1/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,28812,Darrell Todd,1/1/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,28306,Jarred Chang,1/1/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,9134,Mohamed Blake,1/1/2022 0:00,84,Purchaser,"2461,3"
1,The Crossings at Falcon Point,28619,Davion Malone,1/1/2022 0:00,228,Foreman I,3000
1,The Crossings at Falcon Point,28795,Wade Wolf,1/1/2022 0:00,214,Foreman II,"3109,92"
1,The Crossings at Falcon Point,27201,Tomas Hodges,1/1/2022 0:00,215,Foreman III,"3385,11"
1,The Crossings at Falcon Point,29783,Uriel Juarez,1/1/2022 0:00,215,Foreman III,"3747,8"
1,The Crossings at Falcon Point,27952,Jaxon Gill,1/1/2022 0:00,215,Foreman III,"3747,8"
1,The Crossings at Falcon Point,28507,Deven Farmer,1/1/2022 0:00,20,Trainee,950
1,The Crossings at Falcon Point,28537,Maximilian Hines,1/1/2022 0:00,20,Trainee,950
1,The Crossings at Falcon Point,29720,Gilberto Gallagher,1/1/2022 0:00,20,Trainee,950
1,The Crossings at Falcon Point,28813,Rogelio Duran,1/1/2022 0:00,112,Junior Construction Worker,1221
1,The Crossings at Falcon Point,28688,Ronnie Hubbard,1/1/2022 0:00,112,Junior Construction Worker,1221
1,The Crossings at Falcon Point,23339,Allan Cannon,1/1/2022 0:00,97,Construction Foreman I,"2013,2"
1,The Crossings at Falcon Point,29477,Julius Miranda,1/1/2022 0:00,101,Tower Crane Operator,1870
1,The Crossings at Falcon Point,28656,Joey Wang,1/1/2022 0:00,101,Tower Crane Operator,1870
1,The Crossings at Falcon Point,23329,Brayan Saunders,1/1/2022 0:00,101,Tower Crane Operator,1870
1,The Crossings at Falcon Point,23472,Deshawn Tate,1/1/2022 0:00,101,Tower Crane Operator,1870
1,The Crossings at Falcon Point,28027,Terrence Mack,1/1/2022 0:00,101,Tower Crane Operator,1870
1,The Crossings at Falcon Point,29036,Noe Hammond,1/1/2022 0:00,101,Tower Crane Operator,1870
1,The Crossings at Falcon Point,27409,Alfonso Carrillo,1/1/2022 0:00,6,Concrete Mixer Operator,1870
1,The Crossings at Falcon Point,23373,Ahmed Townsend,1/1/2022 0:00,218,Mini Crane Operator,1870
1,The Crossings at Falcon Point,23387,Tyree Wise,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30230,Tyrell Ingram,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29971,Jerome Barton,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,18009,Neil Mejia,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,23327,Devan Ayala,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29898,Ramiro Schroeder,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30164,Pierce Hampton,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,18113,Davon Rowe,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,23355,Devonte Parsons,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,28874,Leon Frank,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30174,Adan Waters,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,28618,Eugene Strickland,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30155,Stanley Osborne,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29903,Wayne Maxwell,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,27416,Marlon Chan,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29839,Leonard Deleon,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29458,Quincy Norman,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29426,Will Harrington,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29317,Harry Casey,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29978,Jonas Patton,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30101,Alvaro Logan,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30006,Ernest Bowers,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29473,Ray Mueller,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30008,Alonzo Glover,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29002,Jadon Floyd,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29450,Mohammed Hartman,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30009,Keyshawn Buchanan,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,28620,Rolando Cobb,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29010,Tristin French,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30156,Donte Kramer,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,28614,Leonel McCormick,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29500,Wilson Clarke,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,28879,Gilbert Tyler,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30007,Kieran Gibbs,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29172,Coby Moody,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29044,Dangelo Conner,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29472,Colten Sparks,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29977,Keenan McGuire,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29972,Koby Leon,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,18044,Jarrod Bauer,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29655,Dale Norton,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30153,Dwayne Pope,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30229,Toby Flynn,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29843,Harold Hogan,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30177,Elliott Robles,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30384,Osvaldo Salinas,1/1/2022 0:00,2,Bricklayer,"1568,39"
1,The Crossings at Falcon Point,29431,Cyrus Yates,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30381,Kolby Lindsey,1/1/2022 0:00,2,Bricklayer,"1568,39"
1,The Crossings at Falcon Point,29651,Coleman Lloyd,1/1/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29427,Brennen Owen,1/1/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29448,Rudy Pham,1/1/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29664,Trace Lang,1/1/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29358,Orion Brock,1/1/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,28687,Keshawn Ballard,1/1/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29326,Darien Trujillo,1/1/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,28588,Ulises Shaffer,1/1/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29167,Braydon Drake,1/1/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29424,Ben Roman,1/1/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30096,Vicente Aguirre,1/1/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29180,Nasir Morton,1/1/2022 0:00,7,General Services Assistant,1221
